"predicate","rating","name","CC","participant_id","age","gender","rt","trial_index"
"remark",-0.26,"Evan","the knot tightened","845a8760-bfb9-45f6-99c2-e5ff83c9b367","42","male",7787,8
"debate",0.32,"Frankie","the sauce thickened","845a8760-bfb9-45f6-99c2-e5ff83c9b367","42","male",5636,10
"disclose",0.76,"Dylan","the airbag deployed","845a8760-bfb9-45f6-99c2-e5ff83c9b367","42","male",9524,11
"display",-0.22,"Charlie","the bolt loosened","845a8760-bfb9-45f6-99c2-e5ff83c9b367","42","male",9145,12
"fax",0,"Morgan","the balloon popped","845a8760-bfb9-45f6-99c2-e5ff83c9b367","42","male",5084,13
"know",1,"Jordan","the egg cracked","845a8760-bfb9-45f6-99c2-e5ff83c9b367","42","male",4021,14
"uphold",0,"Blake","the gate opened","845a8760-bfb9-45f6-99c2-e5ff83c9b367","42","male",8194,15
"signal",1,"Evan","the balloon popped","ad88121d-d4eb-459d-959e-c190e0aaed8f","62","female",9024,3
"promise",0.52,"Jordan","the room darkened","ad88121d-d4eb-459d-959e-c190e0aaed8f","62","female",14362,4
"email",1,"Jamie","the sauce thickened","ad88121d-d4eb-459d-959e-c190e0aaed8f","62","female",7844,6
"mark",1,"Blake","the egg cracked","ad88121d-d4eb-459d-959e-c190e0aaed8f","62","female",7256,7
"sob",1,"Frankie","the computer restarted","ad88121d-d4eb-459d-959e-c190e0aaed8f","62","female",6148,8
"scoff",1,"Charlie","the bolt loosened","ad88121d-d4eb-459d-959e-c190e0aaed8f","62","female",7569,10
"claim",-0.4,"Dylan","the knot tightened","ad88121d-d4eb-459d-959e-c190e0aaed8f","62","female",23489,11
"weep",1,"Harper","the gate opened","ad88121d-d4eb-459d-959e-c190e0aaed8f","62","female",6179,12
"fax",-0.6,"Morgan","the factory closed","ad88121d-d4eb-459d-959e-c190e0aaed8f","62","female",12409,13
"pout",1,"Reese","the paper burned","ad88121d-d4eb-459d-959e-c190e0aaed8f","62","female",5639,14
"declare",-0.7,"Stevie","the airbag deployed","ad88121d-d4eb-459d-959e-c190e0aaed8f","62","female",9517,15
"describe",1,"Jordan","the bolt loosened","f97b449f-ce08-4a13-81f4-9bd354a37546","29","female",6321,3
"reassert",-0.04,"Reese","the knot tightened","f97b449f-ce08-4a13-81f4-9bd354a37546","29","female",8246,4
"propose",-0.44,"Dylan","the gate opened","f97b449f-ce08-4a13-81f4-9bd354a37546","29","female",7028,6
"communicate",0.74,"Charlie","the sauce thickened","f97b449f-ce08-4a13-81f4-9bd354a37546","29","female",6094,7
"relate",0.86,"Evan","the airbag deployed","f97b449f-ce08-4a13-81f4-9bd354a37546","29","female",7707,8
"testify",-0.22,"Jamie","the factory closed","f97b449f-ce08-4a13-81f4-9bd354a37546","29","female",7971,10
"squeal",0.66,"Blake","the room darkened","f97b449f-ce08-4a13-81f4-9bd354a37546","29","female",4466,11
"flaunt",1,"Stevie","the paper burned","f97b449f-ce08-4a13-81f4-9bd354a37546","29","female",3802,12
"stammer",0,"Harper","the balloon popped","f97b449f-ce08-4a13-81f4-9bd354a37546","29","female",7091,13
"report",1,"Morgan","the computer restarted","f97b449f-ce08-4a13-81f4-9bd354a37546","29","female",5388,14
"chatter",-0.26,"Frankie","the egg cracked","f97b449f-ce08-4a13-81f4-9bd354a37546","29","female",5166,15
"indicate",0.46,"Frankie","the balloon popped","8f0db9e0-c458-4a28-a021-c76531f6945e","36","male",9663,3
"shriek",-0.5,"Jamie","the gate opened","8f0db9e0-c458-4a28-a021-c76531f6945e","36","male",8016,4
"insinuate",-0.86,"Charlie","the room darkened","8f0db9e0-c458-4a28-a021-c76531f6945e","36","male",5927,5
"argue",0.72,"Stevie","the paper burned","8f0db9e0-c458-4a28-a021-c76531f6945e","36","male",7783,6
"allege",-0.8,"Reese","the knot tightened","8f0db9e0-c458-4a28-a021-c76531f6945e","36","male",7511,7
"describe",0.14,"Jordan","the egg cracked","8f0db9e0-c458-4a28-a021-c76531f6945e","36","male",9295,8
"scream",-0.36,"Evan","the sauce thickened","8f0db9e0-c458-4a28-a021-c76531f6945e","36","male",9439,9
"insist",-0.26,"Morgan","the factory closed","8f0db9e0-c458-4a28-a021-c76531f6945e","36","male",6511,11
"mumble",0.52,"Harper","the airbag deployed","8f0db9e0-c458-4a28-a021-c76531f6945e","36","male",10551,12
"snitch",0.88,"Dylan","the bolt loosened","8f0db9e0-c458-4a28-a021-c76531f6945e","36","male",5527,13
"testify",-0.82,"Blake","the computer restarted","8f0db9e0-c458-4a28-a021-c76531f6945e","36","male",8151,15
"debate",1,"Frankie","the factory closed","d4c65d0a-c58d-4711-b60c-22e6f318f22f","41","female",8545,3
"cheer",1,"Reese","the egg cracked","d4c65d0a-c58d-4711-b60c-22e6f318f22f","41","female",6159,4
"depict",-1,"Charlie","the balloon popped","d4c65d0a-c58d-4711-b60c-22e6f318f22f","41","female",5786,5
"fabricate",1,"Jordan","the bolt loosened","d4c65d0a-c58d-4711-b60c-22e6f318f22f","41","female",5418,7
"bitch",1,"Harper","the room darkened","d4c65d0a-c58d-4711-b60c-22e6f318f22f","41","female",5700,8
"address",1,"Dylan","the sauce thickened","d4c65d0a-c58d-4711-b60c-22e6f318f22f","41","female",11057,9
"brag",1,"Morgan","the computer restarted","d4c65d0a-c58d-4711-b60c-22e6f318f22f","41","female",6633,10
"praise",1,"Jamie","the paper burned","d4c65d0a-c58d-4711-b60c-22e6f318f22f","41","female",5511,11
"rant",1,"Stevie","the airbag deployed","d4c65d0a-c58d-4711-b60c-22e6f318f22f","41","female",5453,12
"retort",1,"Evan","the gate opened","d4c65d0a-c58d-4711-b60c-22e6f318f22f","41","female",4308,13
"warn",1,"Blake","the knot tightened","d4c65d0a-c58d-4711-b60c-22e6f318f22f","41","female",4444,14
"fabricate",-0.64,"Stevie","the bolt loosened","8ee05d91-826f-4f33-8567-e3972ba83d48","22","female",12189,3
"describe",-0.44,"Morgan","the computer restarted","8ee05d91-826f-4f33-8567-e3972ba83d48","22","female",11784,6
"hint",-0.24,"Blake","the room darkened","8ee05d91-826f-4f33-8567-e3972ba83d48","22","female",16057,7
"contest",-0.4,"Harper","the balloon popped","8ee05d91-826f-4f33-8567-e3972ba83d48","22","female",13225,8
"elaborate",0,"Evan","the egg cracked","8ee05d91-826f-4f33-8567-e3972ba83d48","22","female",8937,9
"complain",0.22,"Reese","the knot tightened","8ee05d91-826f-4f33-8567-e3972ba83d48","22","female",10527,10
"signal",-0.1,"Charlie","the gate opened","8ee05d91-826f-4f33-8567-e3972ba83d48","22","female",7319,11
"say",0,"Frankie","the airbag deployed","8ee05d91-826f-4f33-8567-e3972ba83d48","22","female",7961,12
"exhibit",0,"Jamie","the factory closed","8ee05d91-826f-4f33-8567-e3972ba83d48","22","female",4502,13
"state",0,"Jordan","the sauce thickened","8ee05d91-826f-4f33-8567-e3972ba83d48","22","female",7044,14
"voice",0.28,"Dylan","the paper burned","8ee05d91-826f-4f33-8567-e3972ba83d48","22","female",5402,15
"voice",1,"Blake","the gate opened","ba8ad5cd-1bda-484b-86d9-148164296a59","39","female",10396,3
"display",1,"Morgan","the factory closed","ba8ad5cd-1bda-484b-86d9-148164296a59","39","female",8016,4
"snitch",1,"Jordan","the knot tightened","ba8ad5cd-1bda-484b-86d9-148164296a59","39","female",5841,5
"demonstrate",-0.96,"Charlie","the paper burned","ba8ad5cd-1bda-484b-86d9-148164296a59","39","female",11301,6
"imply",-1,"Stevie","the computer restarted","ba8ad5cd-1bda-484b-86d9-148164296a59","39","female",7895,7
"jest",1,"Reese","the room darkened","ba8ad5cd-1bda-484b-86d9-148164296a59","39","female",9024,8
"rant",1,"Evan","the airbag deployed","ba8ad5cd-1bda-484b-86d9-148164296a59","39","female",7883,9
"maintain",-1,"Dylan","the bolt loosened","ba8ad5cd-1bda-484b-86d9-148164296a59","39","female",9834,10
"shout",1,"Jamie","the sauce thickened","ba8ad5cd-1bda-484b-86d9-148164296a59","39","female",8000,11
"signal",-1,"Frankie","the balloon popped","ba8ad5cd-1bda-484b-86d9-148164296a59","39","female",10723,14
"detail",-1,"Harper","the egg cracked","ba8ad5cd-1bda-484b-86d9-148164296a59","39","female",14569,15
"lie",0.78,"Jamie","the egg cracked","ba32613b-0a3b-4216-a3e6-e5d91a85889d","62","female",8358,3
"express",-0.82,"Jordan","the gate opened","ba32613b-0a3b-4216-a3e6-e5d91a85889d","62","female",7608,4
"retort",0.78,"Harper","the balloon popped","ba32613b-0a3b-4216-a3e6-e5d91a85889d","62","female",7368,5
"endorse",0.98,"Charlie","the factory closed","ba32613b-0a3b-4216-a3e6-e5d91a85889d","62","female",5633,7
"scribble",0.92,"Stevie","the room darkened","ba32613b-0a3b-4216-a3e6-e5d91a85889d","62","female",6761,8
"publish",0.88,"Morgan","the bolt loosened","ba32613b-0a3b-4216-a3e6-e5d91a85889d","62","female",4293,9
"document",-0.22,"Dylan","the airbag deployed","ba32613b-0a3b-4216-a3e6-e5d91a85889d","62","female",5711,10
"record",0.64,"Frankie","the knot tightened","ba32613b-0a3b-4216-a3e6-e5d91a85889d","62","female",5687,11
"disclose",0.84,"Evan","the sauce thickened","ba32613b-0a3b-4216-a3e6-e5d91a85889d","62","female",4883,12
"confess",0.68,"Blake","the computer restarted","ba32613b-0a3b-4216-a3e6-e5d91a85889d","62","female",5680,13
"establish",-0.52,"Reese","the paper burned","ba32613b-0a3b-4216-a3e6-e5d91a85889d","62","female",5742,14
"advertise",0.6,"Morgan","the computer restarted","a283a003-987e-4665-898a-4ef8f545a805","37","male",7424,4
"phone",0.72,"Dylan","the room darkened","a283a003-987e-4665-898a-4ef8f545a805","37","male",9664,5
"swear",0.12,"Harper","the airbag deployed","a283a003-987e-4665-898a-4ef8f545a805","37","male",12125,6
"lecture",0.56,"Evan","the knot tightened","a283a003-987e-4665-898a-4ef8f545a805","37","male",7503,7
"affirm",0,"Charlie","the factory closed","a283a003-987e-4665-898a-4ef8f545a805","37","male",10159,8
"spout",0.58,"Jordan","the paper burned","a283a003-987e-4665-898a-4ef8f545a805","37","male",34128,9
"say",0.88,"Stevie","the sauce thickened","a283a003-987e-4665-898a-4ef8f545a805","37","male",6454,10
"radio",0.5,"Jamie","the egg cracked","a283a003-987e-4665-898a-4ef8f545a805","37","male",8567,11
"dispel",0.24,"Frankie","the gate opened","a283a003-987e-4665-898a-4ef8f545a805","37","male",6974,12
"elaborate",0.74,"Blake","the balloon popped","a283a003-987e-4665-898a-4ef8f545a805","37","male",7208,14
"grunt",0.32,"Reese","the bolt loosened","a283a003-987e-4665-898a-4ef8f545a805","37","male",19351,15
"mutter",1,"Charlie","the egg cracked","eb034506-5074-4fd6-a3cb-79ef83c94d28","57","male",8947,4
"swear",1,"Harper","the paper burned","eb034506-5074-4fd6-a3cb-79ef83c94d28","57","male",8865,5
"retort",1,"Stevie","the knot tightened","eb034506-5074-4fd6-a3cb-79ef83c94d28","57","male",8315,6
"relate",1,"Blake","the room darkened","eb034506-5074-4fd6-a3cb-79ef83c94d28","57","male",9065,8
"utter",1,"Jamie","the balloon popped","eb034506-5074-4fd6-a3cb-79ef83c94d28","57","male",5198,9
"cheer",1,"Jordan","the gate opened","eb034506-5074-4fd6-a3cb-79ef83c94d28","57","male",5598,10
"think",1,"Frankie","the sauce thickened","eb034506-5074-4fd6-a3cb-79ef83c94d28","57","male",7516,11
"scoff",1,"Dylan","the airbag deployed","eb034506-5074-4fd6-a3cb-79ef83c94d28","57","male",8263,12
"grunt",1,"Morgan","the factory closed","eb034506-5074-4fd6-a3cb-79ef83c94d28","57","male",5032,13
"testify",1,"Reese","the bolt loosened","eb034506-5074-4fd6-a3cb-79ef83c94d28","57","male",6832,14
"describe",1,"Evan","the computer restarted","eb034506-5074-4fd6-a3cb-79ef83c94d28","57","male",5748,15
"leak",1,"Jamie","the computer restarted","1e5c8122-1ab6-4699-9f8e-c394a281a999","23","female",6317,3
"stipulate",1,"Harper","the knot tightened","1e5c8122-1ab6-4699-9f8e-c394a281a999","23","female",7863,4
"quarrel",1,"Frankie","the bolt loosened","1e5c8122-1ab6-4699-9f8e-c394a281a999","23","female",3432,5
"charge",1,"Reese","the balloon popped","1e5c8122-1ab6-4699-9f8e-c394a281a999","23","female",2807,6
"underscore",1,"Jordan","the paper burned","1e5c8122-1ab6-4699-9f8e-c394a281a999","23","female",2103,7
"elaborate",1,"Dylan","the egg cracked","1e5c8122-1ab6-4699-9f8e-c394a281a999","23","female",2440,8
"shout",1,"Blake","the factory closed","1e5c8122-1ab6-4699-9f8e-c394a281a999","23","female",2416,9
"endorse",1,"Stevie","the airbag deployed","1e5c8122-1ab6-4699-9f8e-c394a281a999","23","female",2263,12
"spout",1,"Morgan","the sauce thickened","1e5c8122-1ab6-4699-9f8e-c394a281a999","23","female",3575,13
"squeal",1,"Charlie","the gate opened","1e5c8122-1ab6-4699-9f8e-c394a281a999","23","female",2655,14
"whimper",1,"Evan","the room darkened","1e5c8122-1ab6-4699-9f8e-c394a281a999","23","female",3495,15
"submit",-1,"Jamie","the sauce thickened","0675f645-c8c5-4986-b6c1-3e75e9fb36c4","44","female",13306,5
"email",-1,"Frankie","the knot tightened","0675f645-c8c5-4986-b6c1-3e75e9fb36c4","44","female",8896,6
"record",-0.02,"Charlie","the gate opened","0675f645-c8c5-4986-b6c1-3e75e9fb36c4","44","female",12669,7
"denounce",-0.1,"Blake","the bolt loosened","0675f645-c8c5-4986-b6c1-3e75e9fb36c4","44","female",12466,8
"exhibit",-0.32,"Dylan","the factory closed","0675f645-c8c5-4986-b6c1-3e75e9fb36c4","44","female",9479,9
"embellish",-0.24,"Harper","the egg cracked","0675f645-c8c5-4986-b6c1-3e75e9fb36c4","44","female",9032,10
"argue",0.46,"Stevie","the room darkened","0675f645-c8c5-4986-b6c1-3e75e9fb36c4","44","female",8595,11
"reject",0.1,"Evan","the airbag deployed","0675f645-c8c5-4986-b6c1-3e75e9fb36c4","44","female",10029,13
"summarize",0.0800000000000001,"Reese","the paper burned","0675f645-c8c5-4986-b6c1-3e75e9fb36c4","44","female",10800,14
"cheer",1,"Jordan","the computer restarted","0675f645-c8c5-4986-b6c1-3e75e9fb36c4","44","female",9651,15
"murmur",1,"Morgan","the balloon popped","0675f645-c8c5-4986-b6c1-3e75e9fb36c4","44","female",5363,16
"reassert",1,"Jordan","the bolt loosened","047b9c97-c741-4703-9236-b95c287bd855","27","male",8853,3
"mumble",1,"Reese","the gate opened","047b9c97-c741-4703-9236-b95c287bd855","27","male",5916,5
"certify",1,"Blake","the computer restarted","047b9c97-c741-4703-9236-b95c287bd855","27","male",7919,6
"bitch",1,"Frankie","the airbag deployed","047b9c97-c741-4703-9236-b95c287bd855","27","male",5161,7
"dispel",1,"Jamie","the egg cracked","047b9c97-c741-4703-9236-b95c287bd855","27","male",5636,8
"joke",1,"Evan","the knot tightened","047b9c97-c741-4703-9236-b95c287bd855","27","male",7303,9
"submit",1,"Morgan","the balloon popped","047b9c97-c741-4703-9236-b95c287bd855","27","male",8394,10
"utter",1,"Dylan","the sauce thickened","047b9c97-c741-4703-9236-b95c287bd855","27","male",5397,12
"weep",1,"Stevie","the paper burned","047b9c97-c741-4703-9236-b95c287bd855","27","male",4561,13
"cry",-1,"Harper","the factory closed","047b9c97-c741-4703-9236-b95c287bd855","27","male",11601,14
"claim",-1,"Charlie","the room darkened","047b9c97-c741-4703-9236-b95c287bd855","27","male",5635,15
"signify",-1,"Stevie","the factory closed","7a005b35-7686-450b-bb1a-20de6aff997c","36","female",8866,3
"indicate",-1,"Reese","the knot tightened","7a005b35-7686-450b-bb1a-20de6aff997c","36","female",5088,4
"point out",-1,"Harper","the balloon popped","7a005b35-7686-450b-bb1a-20de6aff997c","36","female",5196,6
"tease",-0.54,"Charlie","the sauce thickened","7a005b35-7686-450b-bb1a-20de6aff997c","36","female",16194,7
"think",-0.76,"Evan","the gate opened","7a005b35-7686-450b-bb1a-20de6aff997c","36","female",8257,8
"concede",-0.4,"Dylan","the egg cracked","7a005b35-7686-450b-bb1a-20de6aff997c","36","female",5381,9
"claim",-0.48,"Jamie","the computer restarted","7a005b35-7686-450b-bb1a-20de6aff997c","36","female",3497,11
"sketch",-0.2,"Morgan","the bolt loosened","7a005b35-7686-450b-bb1a-20de6aff997c","36","female",7719,12
"confirm",-0.16,"Blake","the paper burned","7a005b35-7686-450b-bb1a-20de6aff997c","36","female",6553,13
"fax",0.02,"Jordan","the airbag deployed","7a005b35-7686-450b-bb1a-20de6aff997c","36","female",9560,14
"deny",0.6,"Frankie","the room darkened","7a005b35-7686-450b-bb1a-20de6aff997c","36","female",8877,15
"log",0.96,"Jamie","the balloon popped","5c8b9c6f-71e5-4ce8-b4c7-d169a95170ab","46","female",8030,3
"challenge",0.74,"Harper","the bolt loosened","5c8b9c6f-71e5-4ce8-b4c7-d169a95170ab","46","female",7021,5
"reaffirm",0.38,"Blake","the gate opened","5c8b9c6f-71e5-4ce8-b4c7-d169a95170ab","46","female",7851,6
"groan",1,"Morgan","the computer restarted","5c8b9c6f-71e5-4ce8-b4c7-d169a95170ab","46","female",6014,7
"sing",0.7,"Jordan","the knot tightened","5c8b9c6f-71e5-4ce8-b4c7-d169a95170ab","46","female",7346,8
"publicize",1,"Charlie","the paper burned","5c8b9c6f-71e5-4ce8-b4c7-d169a95170ab","46","female",6432,9
"pretend",-0.94,"Stevie","the sauce thickened","5c8b9c6f-71e5-4ce8-b4c7-d169a95170ab","46","female",5189,11
"scream",1,"Frankie","the factory closed","5c8b9c6f-71e5-4ce8-b4c7-d169a95170ab","46","female",4449,12
"gush",0.92,"Dylan","the egg cracked","5c8b9c6f-71e5-4ce8-b4c7-d169a95170ab","46","female",4366,13
"summarize",0.44,"Reese","the airbag deployed","5c8b9c6f-71e5-4ce8-b4c7-d169a95170ab","46","female",6547,14
"mumble",0.88,"Evan","the room darkened","5c8b9c6f-71e5-4ce8-b4c7-d169a95170ab","46","female",3791,15
"apologize",1,"Charlie","the bolt loosened","34d154e6-d043-43db-b629-5372d02b00c2","25","male",9603,3
"testify",0.98,"Stevie","the room darkened","34d154e6-d043-43db-b629-5372d02b00c2","25","male",10029,4
"jest",0.98,"Reese","the factory closed","34d154e6-d043-43db-b629-5372d02b00c2","25","male",6895,5
"tweet",0.98,"Dylan","the egg cracked","34d154e6-d043-43db-b629-5372d02b00c2","25","male",11150,7
"flaunt",1,"Morgan","the knot tightened","34d154e6-d043-43db-b629-5372d02b00c2","25","male",8796,8
"submit",1,"Harper","the sauce thickened","34d154e6-d043-43db-b629-5372d02b00c2","25","male",7032,9
"report",1,"Jamie","the airbag deployed","34d154e6-d043-43db-b629-5372d02b00c2","25","male",6480,10
"exhibit",1,"Jordan","the balloon popped","34d154e6-d043-43db-b629-5372d02b00c2","25","male",31145,11
"gab",1,"Blake","the gate opened","34d154e6-d043-43db-b629-5372d02b00c2","25","male",6924,12
"tease",1,"Frankie","the computer restarted","34d154e6-d043-43db-b629-5372d02b00c2","25","male",8587,13
"circulate",1,"Evan","the paper burned","34d154e6-d043-43db-b629-5372d02b00c2","25","male",9932,14
"advertise",-0.52,"Morgan","the paper burned","904b9807-c6ce-4b03-8bf1-de526dc869e4","27","female",9153,3
"explain",1,"Evan","the knot tightened","904b9807-c6ce-4b03-8bf1-de526dc869e4","27","female",8364,4
"attest",-0.48,"Blake","the egg cracked","904b9807-c6ce-4b03-8bf1-de526dc869e4","27","female",15822,5
"proclaim",-0.46,"Harper","the computer restarted","904b9807-c6ce-4b03-8bf1-de526dc869e4","27","female",10319,6
"reiterate",0.78,"Charlie","the room darkened","904b9807-c6ce-4b03-8bf1-de526dc869e4","27","female",5228,7
"testify",0.28,"Jamie","the bolt loosened","904b9807-c6ce-4b03-8bf1-de526dc869e4","27","female",8620,8
"fabricate",0.26,"Dylan","the gate opened","904b9807-c6ce-4b03-8bf1-de526dc869e4","27","female",18030,10
"email",0.72,"Jordan","the balloon popped","904b9807-c6ce-4b03-8bf1-de526dc869e4","27","female",5508,11
"retract",0.36,"Frankie","the sauce thickened","904b9807-c6ce-4b03-8bf1-de526dc869e4","27","female",4969,13
"point out",0.4,"Reese","the airbag deployed","904b9807-c6ce-4b03-8bf1-de526dc869e4","27","female",3393,14
"charge",0.76,"Stevie","the factory closed","904b9807-c6ce-4b03-8bf1-de526dc869e4","27","female",4812,15
"contest",1,"Stevie","the room darkened","14efc0ed-2ead-4421-b718-545faffa7177","67","female",8719,4
"insinuate",-1,"Harper","the bolt loosened","14efc0ed-2ead-4421-b718-545faffa7177","67","female",9432,5
"jest",0,"Charlie","the balloon popped","14efc0ed-2ead-4421-b718-545faffa7177","67","female",9264,6
"praise",1,"Blake","the paper burned","14efc0ed-2ead-4421-b718-545faffa7177","67","female",6602,8
"publish",0,"Dylan","the gate opened","14efc0ed-2ead-4421-b718-545faffa7177","67","female",5530,9
"articulate",0,"Jordan","the airbag deployed","14efc0ed-2ead-4421-b718-545faffa7177","67","female",11489,10
"retract",1,"Frankie","the knot tightened","14efc0ed-2ead-4421-b718-545faffa7177","67","female",7109,11
